date,NYSE:AIG,NYSE:AIR,NYSE:ADM,NYSE:ABT,NYSE:PRI,NYSE:Y,NYSE:ALK,NYSE:AXP
2017-08-01,16.298425416718167,41.560984812631325,25.93405452308195,11.929665080617696,14.40507058484587,12.347203358439316,13.186813186813188,0.0
2017-09-01,48.895276250154495,16.624393925052534,12.967027261540975,50.701076592625206,0.0,24.694406716878632,0.0,13.0
2017-10-01,16.298425416718167,33.24878785010507,25.93405452308195,35.78899524185309,24.694406716878632,24.694406716878632,12.08791208791209,0.0
2017-11-01,32.596850833436335,74.80977266273638,0.0,38.77141151200751,90.54615796188833,0.0,25.274725274725277,0.0
2017-12-01,32.596850833436335,74.80977266273638,12.967027261540975,23.85933016123539,39.0994773017245,12.347203358439316,38.46153846153847,25.0
2018-01-01,16.298425416718167,83.12196962526265,34.57873936410927,59.648325403088485,12.347203358439316,35.806889739474016,24.17582417582418,12.0
2018-02-01,97.79055250030899,49.8731817751576,25.93405452308195,38.77141151200751,0.0,25.929127052722563,26.373626373626376,13.0
2018-03-01,16.298425416718167,91.43416658778892,12.967027261540975,59.648325403088485,12.347203358439316,12.347203358439316,0.0,12.0
2018-04-01,16.298425416718167,58.185378737683855,12.967027261540975,23.85933016123539,63.79388401860314,37.04161007531795,12.08791208791209,12.0
2018-05-01,48.895276250154495,74.80977266273638,34.57873936410927,11.929665080617696,24.694406716878632,0.0,12.08791208791209,0.0
2018-06-01,0.0,66.49757570021013,25.93405452308195,62.63074167324291,0.0,50.623533769601195,0.0,26.0
2018-07-01,0.0,149.61954532547276,0.0,38.77141151200751,39.0994773017245,0.0,13.186813186813188,0.0
2018-08-01,32.596850833436335,74.80977266273638,38.901081784622924,86.4900718344783,26.752273943285182,12.347203358439316,0.0,25.0
2018-09-01,16.298425416718167,41.560984812631325,12.967027261540975,50.701076592625206,78.198954603449,62.97073712804051,0.0,25.0
2018-10-01,16.298425416718167,74.80977266273638,47.545766625650245,86.4900718344783,51.44668066016382,48.15409309791333,12.08791208791209,0.0
2018-11-01,32.596850833436335,74.80977266273638,60.51279388719122,98.419736915096,12.347203358439316,0.0,0.0,25.0
2018-12-01,0.0,41.560984812631325,25.93405452308195,50.701076592625206,12.347203358439316,24.694406716878632,12.08791208791209,25.0
